orderid,custid,sellerid,odate,ototal,ordsatisfac,delsatisfac
30861,5908,12,2022-08-15,26439.00,5,
30862,5909,3,2022-08-15,79.00,,
30863,5910,14,2022-08-15,19537.80,2,
30864,5911,9,2022-08-15,28787.85,5,
30865,5912,9,2022-08-15,18444.00,5,
30866,5913,15,2022-08-15,28523.00,5,
30867,5915,3,2022-08-15,26203.85,5,
30868,5916,15,2022-08-15,27995.00,5,
30869,5917,3,2022-08-16,26439.00,3,
30870,5918,3,2022-08-16,25444.00,4,
30871,5919,11,2022-08-16,18074.00,4,
30872,5920,11,2022-08-16,29518.00,5,
30873,5921,11,2022-08-16,18990.00,1,
30874,5922,11,2022-08-16,24995.00,3,
30875,5923,3,2022-08-16,19.80,,
30876,5924,14,2022-08-16,29547.70,5,
30877,5926,11,2022-08-17,19689.00,5,
30878,5927,11,2022-08-17,18014.80,3,
30879,5929,6,2022-08-17,18931.00,4,
30880,5930,11,2022-08-18,18708.85,1,
30881,5931,1,2022-08-18,26009.80,1,
30882,5932,9,2022-08-18,28807.65,3,
30883,5933,9,2022-08-18,19713.75,5,
30884,5934,8,2022-08-18,18557.65,5,
30885,5936,6,2022-08-18,18098.75,5,
30886,5937,8,2022-08-18,113.65,,
30887,5939,8,2022-08-18,25098.75,2,
30888,5940,9,2022-08-19,18713.80,5,
30889,5942,8,2022-08-19,19093.75,5,
30890,5943,7,2022-08-19,19069.00,5,
30891,5944,8,2022-08-19,29583.80,5,
30892,5945,1,2022-08-19,28718.75,5,
30893,5946,3,2022-08-19,98.80,,
30894,5947,13,2022-08-19,19439.00,5,
30895,5949,6,2022-08-19,26463.75,5,
30896,5950,14,2022-08-19,18490.00,5,
30897,5951,8,2022-08-19,30208.75,5,
30898,5952,6,2022-08-19,20222.00,5,
30899,5953,9,2022-08-20,24995.00,5,
30900,5954,7,2022-08-20,29.70,,
30901,5955,6,2022-08-20,19069.00,5,
30902,5956,14,2022-08-20,19098.70,5,
30903,5957,8,2022-08-20,25713.80,2,
30904,5958,9,2022-08-20,19301.00,5,
30905,5959,12,2022-08-20,25994.95,5,
30906,5960,9,2022-08-20,19019.70,5,
30907,5961,6,2022-08-20,26083.85,5,
30908,5962,11,2022-08-20,29611.85,5,
30909,5963,7,2022-08-20,18074.00,4,
30910,5964,6,2022-08-20,19689.00,5,
30911,5966,13,2022-08-20,18713.80,5,
30912,5968,14,2022-08-20,20688.95,5,
30913,5969,14,2022-08-20,79.00,,
30914,5970,12,2022-08-20,18958.80,5,
30915,5971,14,2022-08-20,20004.80,2,
30916,5972,12,2022-08-20,468.80,,
30917,5973,15,2022-08-20,25024.70,5,
30918,5974,3,2022-08-20,557.70,,
30919,5975,9,2022-08-20,25773.00,5,
30920,5976,9,2022-08-20,29768.00,5,
30921,5978,11,2022-08-20,28713.80,5,
30922,5979,6,2022-08-20,27004.80,5,
30923,5980,8,2022-08-20,19.80,,
30924,5981,15,2022-08-21,27995.00,5,
30925,5982,9,2022-08-21,28773.00,5,
30926,5983,15,2022-08-21,18153.00,4,
30927,5984,13,2022-08-21,26222.00,5,
30928,5985,3,2022-08-21,9.90,,
30929,5986,12,2022-08-21,29439.00,2,
30930,5987,15,2022-08-21,24995.00,1,
30931,5988,7,2022-08-21,26069.00,5,
30932,5989,13,2022-08-21,17995.00,5,
30933,5990,7,2022-08-21,28042.65,5,
30934,5991,3,2022-08-21,27013.00,5,
30935,5992,1,2022-08-21,26189.00,3,
30936,5993,13,2022-08-21,25444.00,5,
30937,5994,7,2022-08-21,19088.80,2,
30938,5995,14,2022-08-22,26004.85,5,
30939,5996,7,2022-08-22,79.00,,
30940,5997,14,2022-08-22,19443.95,5,
30941,5998,15,2022-08-22,18232.00,5,
30942,5999,11,2022-08-23,28453.90,5,
30943,6000,3,2022-08-23,25990.00,5,
30944,6001,14,2022-08-23,20662.75,5,
30945,6002,11,2022-08-23,28990.00,5,
30946,6003,8,2022-08-24,19069.00,5,
30947,6004,11,2022-08-24,29246.75,1,
30948,6005,8,2022-08-24,19708.80,5,
30949,6006,6,2022-08-24,30537.75,5,
30950,6007,7,2022-08-25,18569.00,5,
30951,6008,9,2022-08-25,28723.70,5,
30952,6009,11,2022-08-25,18990.00,5,
30953,6011,13,2022-08-26,19439.00,5,
30954,6012,8,2022-08-26,28157.75,5,
30955,6013,8,2022-08-26,528.00,,
30956,6014,13,2022-08-26,449.00,,
30957,6015,8,2022-08-26,19439.00,5,
30958,6016,9,2022-08-26,19241.80,2,
30959,6017,7,2022-08-26,26689.00,4,
30960,6018,8,2022-08-26,26439.00,5,
30961,6019,8,2022-08-26,30217.00,5,
30962,6020,14,2022-08-26,26093.75,2,
30963,6021,6,2022-08-26,18014.80,4,
30964,6022,8,2022-08-26,19485.00,5,
30965,6023,14,2022-08-26,18990.00,3,
30966,6024,3,2022-08-26,25542.80,5,
30967,6025,8,2022-08-26,24995.00,5,
30968,6026,6,2022-08-27,28074.00,5,
30969,6027,6,2022-08-27,25232.00,5,
30970,6028,7,2022-08-27,18074.00,2,
30971,6029,14,2022-08-27,19078.90,4,
30972,6030,14,2022-08-27,26518.00,4,
30973,6031,1,2022-08-27,26847.00,3,
30974,6033,3,2022-08-27,30217.00,5,
30975,6034,3,2022-08-27,28509.80,5,
30976,6035,6,2022-08-27,25463.80,5,
30977,6036,6,2022-08-27,26088.80,5,
30978,6037,15,2022-08-27,18093.80,2,
