orderid,custid,sellerid,odate,ototal,ordsatisfac,delsatisfac
30858,5878,8,2022-08-10,19458.80,5,
30859,5879,7,2022-08-11,19439.00,5,
30860,5880,11,2022-08-11,18773.00,4,
30861,5881,11,2022-08-11,27138.00,5,
30862,5882,7,2022-08-11,26439.00,1,
30863,5883,9,2022-08-11,27217.00,5,
30864,5884,6,2022-08-11,19069.00,5,
30865,5885,9,2022-08-11,28694.00,5,
30866,5886,14,2022-08-12,27684.00,5,
30867,5887,1,2022-08-12,20297.65,5,
30868,5888,1,2022-08-12,18787.85,4,
30869,5889,7,2022-08-12,18074.00,5,
30870,5890,3,2022-08-12,18019.75,5,
30871,5891,6,2022-08-12,19.80,,
30872,5892,6,2022-08-12,20088.75,5,
30873,5893,6,2022-08-12,24995.00,5,
30874,5894,14,2022-08-12,20763.00,3,
30875,5895,11,2022-08-12,29236.85,5,
30876,5896,8,2022-08-12,18999.90,5,
30877,5898,12,2022-08-13,17995.00,4,
30878,5899,6,2022-08-13,18990.00,4,
30879,5900,12,2022-08-13,19768.00,4,
30880,5901,1,2022-08-13,19231.95,5,
30881,5902,13,2022-08-13,19143.00,3,
30882,5903,15,2022-08-13,18088.85,5,
30883,5904,12,2022-08-13,27513.00,5,
30884,5905,9,2022-08-13,25773.00,3,
30885,5906,1,2022-08-13,27184.00,5,
30886,5907,9,2022-08-13,26792.75,5,
30887,5908,8,2022-08-13,19473.65,3,
30888,5910,7,2022-08-13,20014.70,5,
30889,5911,8,2022-08-13,18939.00,4,
30890,5912,3,2022-08-13,19938.95,5,
30891,5913,9,2022-08-13,17995.00,2,
30892,5914,1,2022-08-13,25453.90,5,
30893,5915,8,2022-08-13,25093.80,4,
30894,5916,13,2022-08-13,29703.85,5,
30895,5917,8,2022-08-13,27208.75,5,
30896,5918,12,2022-08-13,18990.00,3,
30897,5919,8,2022-08-13,4.95,,
30898,5920,6,2022-08-13,18718.75,5,
30899,5921,8,2022-08-13,21133.00,5,
30900,5922,12,2022-08-13,25444.00,5,
30901,5923,1,2022-08-14,26069.00,4,
30902,5925,13,2022-08-14,18718.75,3,
30903,5926,8,2022-08-14,27995.00,5,
30904,5927,1,2022-08-14,19014.75,5,
30905,5928,15,2022-08-14,29147.95,5,
30906,5929,7,2022-08-14,19514.70,5,
30907,5930,6,2022-08-14,19439.00,5,
30908,5932,9,2022-08-14,26143.00,5,
30909,5934,7,2022-08-14,27342.00,2,
30910,5935,7,2022-08-14,26004.85,5,
30911,5936,12,2022-08-14,19103.65,3,
30912,5938,7,2022-08-14,29527.90,5,
30913,5939,8,2022-08-14,18251.80,5,
30914,5940,7,2022-08-14,25990.00,5,
30915,5941,9,2022-08-14,18523.00,5,
30916,5942,3,2022-08-14,104.90,,
30917,5943,3,2022-08-14,88.90,,
30918,5944,9,2022-08-15,29157.85,5,
30919,5945,9,2022-08-15,19014.75,5,
30920,5946,7,2022-08-15,19768.00,4,
30921,5947,3,2022-08-16,29453.85,5,
30922,5948,14,2022-08-16,26768.00,3,
30923,5949,3,2022-08-16,26527.90,3,
30924,5950,3,2022-08-16,26473.65,4,
30925,5951,11,2022-08-17,93.85,,
30926,5952,8,2022-08-17,30933.95,5,
30927,5953,11,2022-08-17,26689.00,5,
30928,5954,14,2022-08-17,19.80,,
30929,5955,1,2022-08-18,19689.00,5,
30930,5956,8,2022-08-18,26088.80,5,
30931,5957,1,2022-08-18,34.65,,
30932,5958,6,2022-08-19,20142.95,4,
30933,5959,3,2022-08-19,27698.85,5,
30934,5960,1,2022-08-19,24995.00,5,
30935,5961,1,2022-08-19,18583.85,5,
30936,5962,1,2022-08-19,20684.00,5,
30937,5963,8,2022-08-19,26499.85,5,
30938,5964,9,2022-08-19,18708.85,5,
30939,5965,6,2022-08-19,18626.75,5,
30940,5966,7,2022-08-20,19069.00,3,
30941,5967,8,2022-08-20,26689.00,5,
30942,5968,3,2022-08-20,20138.00,4,
30943,5969,12,2022-08-20,28074.00,2,
30944,5970,1,2022-08-20,27376.65,1,
30945,5971,11,2022-08-20,18444.00,3,
30946,5972,1,2022-08-20,20263.00,5,
30947,5973,1,2022-08-20,29172.70,4,
30948,5974,15,2022-08-20,18009.85,5,
30949,5975,9,2022-08-20,19143.00,5,
30950,5976,1,2022-08-20,25990.00,5,
30951,5978,1,2022-08-20,29934.00,5,
30952,5979,7,2022-08-20,20453.80,2,
30953,5980,1,2022-08-20,26703.85,5,
30954,5982,15,2022-08-20,25523.00,5,
30955,5983,8,2022-08-20,26189.00,5,
30956,5984,1,2022-08-21,26088.80,1,
30957,5985,8,2022-08-21,28871.80,5,
30958,5986,6,2022-08-21,25694.00,5,
30959,5987,7,2022-08-21,31008.00,5,
30960,5988,13,2022-08-21,28153.00,2,
30961,5989,1,2022-08-21,28074.00,5,
30962,5990,7,2022-08-21,27929.00,5,
30963,5991,8,2022-08-21,26443.95,5,
30964,5992,7,2022-08-21,34.65,,
30965,5993,1,2022-08-21,26985.00,5,
30966,5994,7,2022-08-21,19.80,,
30967,5995,1,2022-08-21,27014.70,5,
30968,5996,1,2022-08-21,25777.95,3,
30969,5997,6,2022-08-21,25990.00,4,
30970,5998,13,2022-08-21,29.70,,
30971,5999,12,2022-08-21,20184.00,4,
30972,6000,3,2022-08-21,18514.75,5,
30973,6001,1,2022-08-21,27246.70,5,
30974,6002,3,2022-08-21,20064.00,5,
30975,6004,7,2022-08-21,18074.00,5,
30976,6005,12,2022-08-21,26703.85,5,
30977,6006,3,2022-08-21,30703.80,4,
30978,6007,7,2022-08-21,20513.00,5,
30979,6008,7,2022-08-21,28014.80,5,
30980,6009,8,2022-08-21,20940.80,5,
30981,6010,3,2022-08-21,79.00,,
30982,6011,3,2022-08-21,28473.70,5,
30983,6012,7,2022-08-21,19578.85,3,
30984,6013,8,2022-08-21,19847.00,5,
30985,6014,6,2022-08-21,25527.95,5,
30986,6015,3,2022-08-21,79.00,,
30987,6016,15,2022-08-22,18009.85,5,
30988,6018,9,2022-08-22,28694.00,5,
30989,6019,14,2022-08-22,27193.90,5,
30990,6021,3,2022-08-22,29032.85,5,
30991,6022,12,2022-08-22,26676.00,5,
30992,6023,14,2022-08-23,20713.70,5,
30993,6024,14,2022-08-23,18098.75,3,
30994,6025,11,2022-08-23,27217.00,5,
30995,6026,3,2022-08-23,24.75,,
30996,6027,11,2022-08-23,29439.00,5,
30997,6028,14,2022-08-23,26689.00,5,
30998,6029,14,2022-08-23,18108.65,3,
30999,6030,3,2022-08-23,26143.00,5,
31000,6031,11,2022-08-24,79.00,,
31001,6032,8,2022-08-24,27542.70,5,
31002,6034,1,2022-08-25,29698.90,5,
31003,6035,8,2022-08-25,19203.85,5,
31004,6036,1,2022-08-25,18453.90,5,
31005,6037,6,2022-08-25,18523.00,5,
31006,6038,6,2022-08-25,25009.85,5,
31007,6039,7,2022-08-25,20027.85,3,
31008,6040,8,2022-08-26,26078.90,5,
31009,6041,1,2022-08-26,79.00,,
31010,6042,1,2022-08-26,26499.85,5,
31011,6043,8,2022-08-26,18713.80,5,
31012,6044,1,2022-08-26,31208.70,5,
31013,6045,7,2022-08-26,20272.90,2,
31014,6046,3,2022-08-26,26143.00,4,
31015,6047,6,2022-08-26,19093.75,5,
31016,6048,3,2022-08-26,28990.00,5,
31017,6049,13,2022-08-26,39.60,,
31018,6051,1,2022-08-26,29768.00,5,
31019,6052,7,2022-08-26,19.80,,
31020,6053,14,2022-08-26,18773.00,5,
31021,6054,15,2022-08-27,18444.00,5,
31022,6055,7,2022-08-27,19439.00,3,
31023,6056,1,2022-08-27,30787.75,5,
31024,6057,7,2022-08-27,26564.00,5,
31025,6058,15,2022-08-27,19069.00,5,
31026,6059,9,2022-08-27,18473.70,5,
31027,6060,12,2022-08-27,25004.90,5,
31028,6061,9,2022-08-27,29143.00,4,
31029,6062,8,2022-08-27,27434.00,5,
31030,6063,1,2022-08-27,27995.00,2,
31031,6064,8,2022-08-27,25527.95,5,
31032,6066,8,2022-08-27,26564.00,5,
31033,6067,3,2022-08-27,30633.00,5,
31034,6068,7,2022-08-27,28963.75,4,
31035,6069,3,2022-08-27,28444.00,5,
